	N1260_1_1	N1261_1_1	N1262_1_1	N1263_1_1	N1264_1_1	N1265_1_1	N1266_1_1	N1267_1_1	N1268_1_1	N1269_1_1	N1270_1_1	N1271_2_2	N1272_2_2	N1273_2_2	N1274_2_2	N1275_1_1	N1276_1_1	N1277_1_1	N1279_2_2	N1280_2_2	N1282_2_2	N1283_2_2	N1284_2_2	N1285_1_1	N1286_2_2	N1287_1_1	N1288_2_2	N1290_2_2	N1291_2_2	N1292_2_2	N1293_2_2	N1294_2_2	N1295_1_1	N1296_1_1	N1297_2_2	N1298_2_2	N1299_2_2	N1300_2_2	N1301_2_2	N1302_2_2	N1307_1_1	N1308_1_1	N1309_2_2	CD6582_2_2	CD6584_1_1	CD6586_1_1	CD6591_2_2	CD6594_2_2	CD6595_1_1	CD6598_1_1	CD6601_1_1	CD6604_2_2	CD6608_2_2	CD6610_2_2	CD6620_1_1	CD6636_1_1	CD6643_1_1	CD6644_1_1	CD6645_1_1	CD6647_1_1	CD6649_1_1	CD6650_1_1	CD6651_1_1	CD6654_1_1	CD6657_1_1	CD6700_1_1	CD6703_1_1	CD6716_2_2	CD6722_1_1	CD6733_1_1	CD8049_2_2	CD8051_2_2	CD8059_2_2	CD8117_2_2	CD8118_2_2	CD8119_2_2	CD8122_2_2	CD8144_2_2	CD8145_1_1	CD8149_2_2	CD8185_2_2	CD8196_2_2	CD8197_2_2	CD8203_2_2	CD8211_2_2	CD8212_2_2	CD8234_2_2	CD8239_2_2	CD8243_2_2	CD8257_2_2	CD8264_2_2	CD8305_2_2	CD8313_2_2	CD8321_2_2	CD8330_2_2	CD8331_2_2	CD8350_2_2	CD8355_2_2	CD8367_2_2	CD8368_2_2	CD8376_2_2	CD8380_2_2
A11	0.544287434	1.091830987	1.163711479	0.29977131	0.560250337	0.732032877	0.306922377	0.464348247	0.372057342	3.227206422	0.268142516	0.745622742	0.824904603	0.31006303	2.160252202	0.65486584	0.237335519	2.164382305	1.55249096	0.944479034	1.617649489	0.791980323	0.929532831	0.466299294	4.135794044	0.287618351	1.116125651	0.596670408	1.208809171	1.012188361	0.826560376	4.758599278	0.910217113	0.315726496	0.389610364	0.944892592	0.647760093	0.29975704	0.286214659	1.106206833	0.929759464	3.846151322	0.81205467	0.854204105	0.936314584	0.896291868	0.580219817	3.528260987	2.976300406	0.250716866	0.812992815	1.010019896	1.221769336	2.633868907	1.754633041	0.904405922	1.225891279	0.530086078	1.075297357	3.456738038	0.271927232	0.51960837	3.611102216	3.772055105	3.732828123	1.024767272	0.490920341	0.53564561	0.291877182	0.991078434	1.063770871	0.312031049	1.184908996	3.918713498	1.177839765	3.896676494	1.434515198	4.427564688	1.191430311	0.361839169	0.338561744	1.428213311	1.148415828	0.610695137	4.194150273	1.036850003	1.169971996	1.182246752	1.962602324	2.918442681	4.814644285	4.404720811	1.227332304	0.282336609	1.616471763	0.714552963	5.925024689	1.102049485	0.8636935	4.944711869	4.509947236	0.973385691
A12	2.926575232	1.326529278	2.109696555	1.79756492	2.367764966	2.779128596	1.548475901	2.750715175	2.80896979	2.978534127	2.033377107	2.069334074	1.145012378	1.295218146	1.076128436	2.867537343	1.040563708	4.072992646	0.523769724	1.056899973	1.709687254	1.943213888	1.504260648	1.59619269	0.991134234	2.75519071	1.612120849	1.644552337	0.939064492	1.361108822	1.584058675	2.117993526	0.531953985	0.892465885	1.686640074	2.333360364	2.038069259	0.948044266	1.165793093	0.932405055	2.875945891	2.232966167	0.779477291	0.674497507	1.989679422	0.945295064	0.907424852	0.604185966	1.032164161	0.710833215	1.535749411	0.946378464	1.258826681	2.276039544	0.385574038	1.743789683	0.737732134	0.732615594	1.788343412	1.02567231	0.640081586	0.403514523	0.545030271	0.830265313	1.831443234	0.838256494	0.62411991	0.953549615	4.49283143	1.946596268	0.812587449	0.536742133	1.040520383	0.706062999	0.708147267	0.522093402	0.895397024	0.659366881	0.764635998	0.701707619	0.733290918	1.026688845	0.926071537	0.468510379	0.77018864	0.410823512	0.557713194	0.620702644	0.56866928	0.9618308	1.52584185	0.745025543	1.706983008	0.793365097	0.673869886	0.773761172	1.268180118	0.995060972	0.526805886	0.844315122	0.692952332	0.560224009
A13	1.796263847	1.491912205	2.025553676	1.271332635	3.024457424	1.976286499	1.338374178	1.691529659	0.667159195	2.674875201	2.105774261	1.584545116	2.058023803	1.665416983	0.662367483	1.330145829	1.257657589	2.002365897	0.999177433	1.345643336	2.288531167	2.147268997	1.835483308	1.885260439	0.97350724	1.177510616	1.788416675	1.490380417	1.758058074	1.880520841	1.924377011	1.734110833	1.013550306	1.17793905	1.591470991	1.758595319	2.971001665	2.294232937	1.266158797	1.198677086	2.189003156	1.226052845	1.968949209	0.66667046	0.978049073	0.600807993	0.94944744	0.710893059	0.364403487	0.833976037	0.787405299	1.035492329	1.084766014	2.386523444	0.609810656	0.900755687	0.77151512	1.362257209	0.846498528	1.861918536	1.661028363	1.238264739	0.375897521	1.111739465	0.595066905	0.745125058	1.250233978	0.597416605	1.837135288	0.8938941	1.087631048	0.920022695	1.702756344	0.977303309	0.859502466	0.681700901	1.284119169	0.782008876	0.864101377	0.65421599	0.974790755	0.912541276	0.977460233	1.85758955	1.146249439	0.89380423	0.85852217	0.919299214	1.07312539	1.083549625	0.940707887	1.092339657	1.402716205	0.859548902	1.323978585	0.918584011	1.040898287	1.301355049	1.088056134	0.96937508	1.366697421	2.225395095
A14	1.527623165	1.006839669	1.325166276	1.338577516	2.668574529	1.166994191	0.975654334	4.956373426	5.318032926	1.17103551	1.198529771	2.931626301	2.633046165	1.305246411	2.270901572	1.106275119	1.29836584	0.913438881	1.379182847	1.744036613	3.31113572	1.182830822	2.473240124	1.064204147	3.245578315	1.891079388	6.389944542	1.134054731	2.574246604	3.452673215	2.569955291	3.042011613	1.193848931	1.567324194	3.98378442	0.627823006	2.585112715	2.642213154	2.509569426	0.415334934	1.048731744	1.21579735	1.191963061	1.217186763	1.344534041	0.821792385	0.900091308	0.626836239	0.480329421	0.743286951	0.800877032	1.588373183	0.938867818	0.726273743	0.562520922	1.198746826	0.721074892	0.594710123	0.752678096	1.287274417	0.650428827	0.816392308	0.859570945	0.427878923	1.096498844	0.811283217	0.546374443	1.113875364	1.189022247	1.513042595	1.349392942	1.30132129	0.427317515	0.87491675	0.783873638	1.368180503	1.263350496	1.533512914	1.101748947	2.60794369	0.747874913	0.633447915	1.06867374	0.846030471	0.463718758	1.491729822	2.21296111	1.165447524	1.066495799	3.457005594	1.488243389	0.715518432	3.453703712	1.690454587	1.433058125	1.912301292	0.922872207	0.936049081	0.913957636	0.567336122	0.855666336	0.445997085
A15	0.534720248	0.685340914	2.64528909	0.63438154	3.116304978	1.635386155	1.334666266	2.495382419	1.315662584	2.800862951	0.249505674	3.462754822	0.427924527	1.348346858	3.40579206	4.49038876	1.702415772	19.10787733	0.819128286	1.91276953	13.69519314	6.922608409	0.485951238	3.5134681	0.675786604	1.13593124	2.740374241	1.632340162	0.546835758	0.107960929	1.917968062	0.235359883	1.029839036	1.485669359	0.684169598	2.175058647	1.550008388	0.057095343	0.220549665	1.864208718	0.43046433	1.646808617	2.237505631	0.066542623	3.674394689	0.312561645	0.711676878	0.136144515	1.54857488	2.709246746	0.055882287	0.277319035	0.284853468	0.053648736	0.056071063	0.658598909	0.978691775	0.185318788	0.097111883	0.138786289	0.904032648	0.055289783	0.091476472	0.43153594	0.325638955	0.220845368	1.551739426	0.582668163	0.096154545	5.31327062	0.066640909	0.578914606	0.333581479	0.07391647	0.382023395	0.040396656	0.162661347	0.08454221	0.505524846	0.167455684	0.1439326	0.078717971	0.71243185	0.044394244	0.122527634	3.443283082	0.074854178	0.749562437	0.218350852	4.719072277	0.040369226	0.754373741	0.031256005	0.084618954	0.03300991	0.134762091	2.379117744	0.259855352	0.245236863	0.124580504	0.048276532	0.658576434
A16	0.473366164	0.585216061	1.722550083	0.867897252	0.03552901	1.184435784	1.496127613	2.784643735	1.81462172	4.452582269	0.68948445	0.023031753	0.292325038	3.638845812	0.210188891	3.922931052	4.08573435	16.65683253	1.384864796	0.296306952	8.930869591	2.183720712	0.629676678	0.012640656	1.821886884	0.985369117	2.037737041	3.335474294	0.822438974	0.539758012	0.601743906	0.160507652	1.165757302	0.918267881	1.302914681	1.053753634	0.034050828	0.016293013	0.724688027	1.50752374	2.898434177	0.849647338	1.083125678	0.016984131	8.894626412	0.826140719	0.363818489	2.640782776	2.400869298	4.968454175	0.047816569	0.277467482	0.409960853	0.021736039	0.049604664	1.820819947	0.874841048	0.165566274	0.325418622	0.045967446	0.48946469	0.429445855	0.046003581	0.429965323	0.210626773	0.048579785	0.788145818	1.054033566	0.047037228	6.723961625	0.120923791	0.830125638	0.084217405	0.049907887	0.374189862	0.011674253	0.068852306	0.135812182	0.234907043	0.100733226	0.125834907	0.193027874	0.323674931	0.03548483	0.169728256	5.46726474	0.069131495	1.788440213	0.316377673	1.523596725	0.037127856	0.977600299	0.028265133	0.022093989	0.025928353	0.027733207	0.813887151	0.552913042	1.291318118	0.03307199	0.021486252	0.917186037
A17	0.48883754	0.558795401	1.55600342	0.401171993	4.31792061	1.140351866	1.358176274	2.607665686	1.724280124	3.531732359	0.657023789	6.320017072	0.446247978	3.564030484	0.479111145	3.365916757	3.300101704	14.64964438	1.421665326	0.496959282	7.146752224	2.475912184	0.537646043	2.643238867	1.681816551	0.993881511	1.824463163	3.257948876	0.764031827	0.673983052	0.605423159	0.429886672	1.140729669	0.901477098	1.306120049	1.392622829	7.993142038	0.335016199	0.519648329	1.683587797	2.828531593	0.848727614	1.322661624	0.328710415	7.350104066	0.863973635	0.500384783	2.516407295	2.208082096	4.201158042	0.27102226	0.430711697	0.558623168	0.380676389	0.222358809	1.818071807	0.843390383	0.31585356	0.340921515	0.244735988	0.478278743	0.452839056	0.203345775	0.423821897	0.430094341	0.269682715	0.761370394	1.150785988	0.21797917	5.620657401	0.300086734	0.810568265	0.486099971	0.349011419	0.507024311	0.377067437	0.301219058	0.415894483	0.375678012	0.379064043	0.31412866	0.405208879	0.445109654	0.405830081	0.480934072	5.395668807	0.453175058	2.216341544	0.546570563	1.537035174	0.392244227	0.857508701	0.400327637	0.377326127	0.438525022	0.370357179	0.849801018	0.632590902	1.600507314	0.36850743	0.486822922	0.979492448
A18	1.903849952	1.099296871	2.48690373	1.657351253	1.660714402	1.367585138	2.261007875	2.566291342	1.834901091	1.814872772	1.794030185	1.913404587	1.716146526	1.66207576	2.009622669	1.712605567	0.941903674	1.492072453	1.340671806	1.253202599	2.337763405	2.101696539	1.126143724	1.067832286	1.208719532	1.327984864	1.85447019	1.764740263	1.754987392	1.334751338	1.580897359	1.539957963	1.077051482	1.137262021	1.394972163	1.483840016	1.886853968	1.158561187	1.867359329	1.226530369	1.23525921	1.087509917	1.38125683	0.541226547	0.598254259	0.585683006	0.850357568	0.828036837	0.540479522	0.682216931	0.740799893	0.783933176	0.800344944	0.485563897	0.889765458	0.842680107	0.670624757	1.033592928	0.972085043	1.633378099	1.131722177	1.065422883	0.841703913	0.88468527	0.689764928	0.670697706	1.315953282	1.142139517	0.608175012	0.896968555	0.964937506	0.736889305	1.080214824	0.969947169	0.757508472	0.615967152	0.956653743	0.576719301	0.607971787	1.046055425	0.79580161	0.882806546	1.027772758	1.316488409	0.852574903	0.635441288	0.241880735	0.871668675	0.900475475	1.236439844	1.022191534	0.805837909	0.980183742	0.808608878	1.14946207	0.884847124	0.819051876	0.992594102	1.415619607	0.767953283	0.762537677	1.049753068
A19	0.282311222	0.725817039	0.309480342	0.240271223	0.102137062	0.355443003	1.753629507	0.273594038	0.450587774	0.721308936	0.28406104	0.461953029	0.382518549	0.698725857	0.507058065	1.424919037	0.417952707	0.313928363	0.749012161	0.415226599	0.61675381	0.403198501	0.393951306	0.475356585	0.803029802	0.701288387	0.905513635	0.78678071	0.326250385	0.35557688	0.731042561	0.429932579	0.622637261	0.690558838	0.862776565	0.712791389	0.562155393	0.202446593	0.585652434	0.879964959	0.757569296	1.356804485	1.109780298	0.751798922	0.850843579	1.505927674	0.972595121	0.739934531	0.830129311	2.015922073	1.228904359	1.375786164	1.718171494	1.823301736	1.605417762	1.12930068	1.064577747	0.976666229	0.926451065	0.790574986	0.870935326	1.937015185	0.876485998	1.133526174	1.099990065	1.375077471	0.936662119	1.397172169	2.221494069	1.012434898	1.252669	1.701177667	0.71860875	1.27829965	1.744129184	1.238716236	1.263124222	1.479436064	1.575605464	0.996171766	1.21601537	1.732966351	1.413004278	1.612494225	0.693487161	1.030683333	1.406449509	0.853381908	0.75920746	1.139988205	1.354235055	0.783462421	2.004642534	1.424433899	4.081164409	1.525885294	1.800174535	1.254987857	1.199817322	0.826336935	1.260814228	1.161256192
A20	1.254937165	1.406774338	1.387371772	1.243613104	2.231297378	1.407138401	1.465291394	1.254738023	0.725930398	2.48530695	1.833156462	1.486495107	1.600794396	1.155195073	1.128023227	1.322758463	1.228126587	1.758218644	1.17904994	1.366194099	1.345318595	1.720716218	1.29546869	1.395676448	0.888652462	1.00042785	1.668598144	1.247207281	2.10967654	1.638818659	1.866568438	2.032049438	0.894712479	1.271596715	1.767760851	1.116078736	2.096410733	2.590915351	1.671074777	1.141355178	1.930838899	1.239804219	1.483048758	0.811969303	0.901303223	0.645871212	0.749777187	0.692717963	0.614811558	0.882270035	0.882803715	0.728830391	0.813650076	1.403152634	0.593876734	1.096247039	0.923952596	1.347562771	0.79383644	1.521556161	1.535901822	1.143012417	0.474050989	1.069939342	0.461236294	0.852161152	1.170371096	0.960385129	1.774996287	0.795053321	0.946735723	0.97880613	1.129637856	0.611519915	0.997450921	0.656747816	1.191557052	0.609395289	0.80408619	0.938776758	0.949331234	0.668466424	0.719944857	1.73571842	0.718418222	0.836158464	0.76151104	0.843137979	1.090921127	0.723748823	1.154403196	0.889712464	1.118912329	0.809157778	0.990156148	0.992981097	0.813994716	0.93090502	1.124235113	0.654670676	0.924698385	1.485693782
A21	0.191148451	0.832232729	2.121740888	0.80911988	0.277150693	0.168848881	2.472796363	2.865638077	26.52574517	0.775770425	0.122129084	2.200134793	7.624572543	1.778872116	0.167432518	3.177564662	1.281873683	0.76702139	0.189459252	0.123145434	0.362751158	3.217683174	0.801259325	0.262032476	0.346615392	0.4349957	2.922836433	1.09716787	2.021370453	3.561752789	1.388095145	4.006171407	0.140234297	1.769559505	4.027482715	0.42092042	0.972094701	0.556495245	0.721700919	3.872421479	0.490349723	0.486306243	0.730438614	0.138378886	0.358523701	0.185923349	0.126899367	0.175106697	0.144858884	0.279642387	0.160601308	1.066842	0.149185662	0.061480903	0.692200217	0.485006156	0.117716342	0.192312702	4.987804219	0.434382897	1.355672443	0.962722167	0.085370014	0.489225864	0.26874545	0.716484096	0.557380865	0.036253605	0.181552096	0.129568711	0.819496641	0.117943075	1.742761593	4.147812784	0.165586306	0.518949141	1.170838404	0.290564331	0.079278934	0.571181659	2.010584425	0.772294751	0.08516484	1.333780754	0.078061108	3.392690974	0.105300191	0.811516163	0.063823114	2.736193206	0.297750999	0.234336324	0.588006929	0.681409053	1.921978301	0.472303018	1.36772182	0.775156836	0.176783192	0.705046708	0.150796274	0.402768471
A22	0.00476557	11.06479193	4.03922414	0.008417279	0.176359695	0.075280516	0.426846403	2.543007727	2.090711991	0.027159527	2.713086173	4.633843741	3.140907059	5.386026141	0.095821115	0.328754491	3.4578074	2.913348616	1.931455102	0.156972433	1.938445887	6.253556747	1.578632571	1.273103554	0.012360422	3.906395716	0.071588028	0.003366556	1.321982881	2.039937148	7.107194977	6.91250616	0.133346321	0.029016666	0.22619889	0.535973075	2.611839985	0.086710611	0.030604215	0.655796034	1.436733808	0.098944565	0.024622414	0.002497492	0.751106793	0.262456628	2.488220226	0.008722053	0.113544937	1.81281502	0.341129501	0.005853294	0.306554499	0.002751026	0.002180684	0.964072679	1.091168002	2.740065188	8.92986315	0.796528835	0.882155902	0.476973984	0.542792102	0.001820716	0.015628112	0.185403045	0.190446497	0.006338091	0.004196936	0.129925592	0.39277746	0.493166858	0.413006936	5.421495095	4.81631488	0.073241852	0.024967303	0.141551679	0.700436885	0.485915812	1.177475245	0.400660061	0.006300019	0.923350799	0.320789966	0.02969683	0.101146157	0.183155204	0.441382022	3.706454398	0.187928493	0.002827816	1.215166654	1.894925804	1.099890277	0.248285162	0.408158796	0.123818354	0.333063427	0.500410791	0.00788774	1.050123004
A23	1.332963672	1.097940306	1.377488217	1.662880809	1.796328226	2.435720112	1.637922717	1.928627906	1.404838412	0.541286767	1.83743781	1.327708838	0.926234969	1.252000963	1.676851764	1.330027233	0.848470783	1.751898012	1.365161161	1.194895538	1.542403951	1.500474312	0.908678717	1.179602927	1.018240325	1.36681766	1.487202459	1.342466931	0.684773483	1.279940773	1.168534182	1.260131081	1.105269858	1.194582075	1.053500186	1.298271729	1.810642197	0.868120464	0.750543402	1.76743706	1.284689822	1.199309909	1.190450492	1.947851366	0.803903087	0.890349853	1.3310208	0.891590706	1.220088661	1.250267057	0.751785396	0.768765431	0.903065616	1.018030217	0.95765885	0.659844536	0.891349374	0.902431088	1.335394144	1.054448755	1.337806256	1.032823842	0.612817352	1.185157657	0.857549357	0.542279091	1.345265631	1.018168238	1.103851564	0.665995684	1.074169026	0.787591566	1.059754306	0.782884545	0.954599893	0.664542962	0.982775588	0.757770643	0.826455869	0.718621115	1.237545257	1.042373113	0.920483764	1.139255728	0.895970024	1.047318099	1.029343066	1.066975723	0.858052504	1.178139469	0.895405147	0.770257231	1.041211254	1.290305946	1.08375527	1.076625561	0.977829784	1.19845013	1.107175696	0.878106465	0.811377245	0.950370409
A24	0.41165805	0.287290929	0.91714348	0.744250844	4.412493204	2.741216538	1.648521339	1.506056105	0.966426893	0.984533662	0.54862241	3.043647969	0.239993893	0.902081275	1.898772011	1.984018799	2.122910068	8.869783185	1.172472819	1.331864435	11.18865663	2.598122446	0.21359423	2.589826638	1.216531258	0.461935505	2.803871163	1.4550392	0.676187672	0.164540924	0.867049861	0.124359209	0.954162669	0.70321133	0.807549134	1.447775657	3.500088647	0.008682728	0.256412937	1.971570669	0.552257212	1.014409008	1.088874739	0.007965282	2.888893315	0.169755302	0.208654413	0.179958964	2.212927138	1.809130056	0.01354349	0.18245151	0.123077326	0.013612198	0.008366487	0.740670403	0.898347803	0.095703629	0.070524217	0.072041405	0.18345353	0.03822158	0.074407653	0.125205839	0.478045599	0.021889602	1.251807878	1.089840391	0.02530445	5.762343332	0.063125353	1.180779357	0.205069157	0.045902298	0.339846331	0.000533177	0.079500543	0.045829071	0.233799218	0.127149622	0.037337447	0.076453124	0.328702926	0.001296128	0.146080662	3.631518208	0.053051434	1.563475799	0.395653969	4.009982185	0.019044083	0.702281091	0.015107904	0.024555483	0.003982906	0.026761145	0.943447119	0.1186408	0.42145563	0.03489345	0.007152455	0.540151098
A25	0.52575614	0.695635879	2.686601628	0.57277671	3.07120323	1.656737634	1.385872637	2.499350061	1.259624367	2.719031674	0.268212306	3.420242099	0.52114341	1.312363092	3.397732254	4.165097022	1.697044723	18.46565101	0.799303702	1.890119882	13.78272937	7.176727314	0.502214811	3.558853695	0.670735399	1.101058591	2.928948388	1.665666044	0.588055655	0.152491039	2.111623946	0.243589557	0.983294837	1.523906893	0.711584486	2.372039186	1.653067226	0.04926436	0.260827892	1.971639483	0.448119963	1.735311045	2.314191992	0.054840252	3.572175379	0.28307503	0.80015651	0.139804565	1.503791092	2.613166616	0.05764317	0.308747257	0.288753553	0.039842428	0.059779738	0.631045525	0.988612462	0.189045542	0.10256958	0.146715143	0.983166407	0.047087937	0.090896662	0.438339134	0.322755058	0.231670749	1.622856098	0.584713799	0.097304209	5.47207801	0.058992832	0.618555157	0.333997596	0.067683799	0.404598418	0.00136939	0.230387564	0.10159305	0.495958972	0.164658217	0.139584662	0.05987932	0.764986697	0.002710614	0.111589853	3.398248314	0.076651154	0.952758569	0.216124982	4.793113351	0.048103789	0.804372823	0.030052091	0.076765039	0.006873675	0.131885473	2.260073528	0.300773195	0.240953736	0.108224177	0.025485662	0.646897319
A26	2.265646587	1.580819495	2.612730765	2.89574863	4.337372168	1.464001511	2.035663711	3.252796675	1.225878223	2.007613121	2.574759297	1.357045793	1.071980501	1.614973879	1.429495191	2.632176057	1.415109341	3.121499791	1.094892492	0.897611846	2.464127081	3.180944837	1.782309966	2.210159087	0.387134853	2.451636479	1.775152347	1.849212888	1.517991719	1.591929738	1.877390342	1.133988788	1.21819929	1.869891745	1.170604341	1.597040333	1.722386164	1.178310984	0.663299117	2.528860046	1.860009715	1.332562732	0.217106679	0.783814187	1.175527534	1.639565274	1.402315303	0.087635087	0.826326188	1.711053441	0.674506052	0.873771527	1.29691062	1.995457916	0.787859874	1.045410255	0.582610787	1.47326341	1.14094059	2.347932226	1.814703687	2.270156011	0.53511061	1.061564762	0.666804324	0.849101218	1.665968988	1.000393055	1.597467228	1.342129978	2.155334147	0.917407602	1.352503143	1.117606836	1.220126305	0.196207961	2.13604494	0.099685372	0.97551706	0.870404323	1.573633057	1.071313915	1.308654509	1.831855425	0.508738321	0.603115216	1.206919812	0.329348797	0.841224465	1.292010079	1.410744072	1.068751	1.222084419	2.001171655	2.432692751	1.167470428	0.991878476	1.483059619	1.836474571	0.796257343	0.490430076	1.854972335
A27	3.418381842	0.995475664	3.785092306	2.885965715	2.336675892	0.252742633	1.68988124	3.298236336	1.340877165	1.278831171	0.719131956	0.888985183	1.81208484	1.837467623	2.228285972	1.912531857	2.745991825	1.894929769	1.173915926	1.460740072	2.344910465	2.054331495	0.658560174	1.920003354	1.407328453	1.190766744	1.536206243	1.123767449	2.024858843	2.31680097	1.7321939	0.258411644	1.666966063	1.076926562	1.828309316	0.722585948	1.122533966	1.323946418	0.164782592	1.903274937	1.29018776	2.095718553	0.517700254	1.056434611	0.884221076	0.456653103	1.040528339	0.108088819	1.608045407	2.391798432	0.75989168	0.811844735	1.5023437	1.397522409	0.101114417	0.876739626	0.806228413	1.009829856	0.478760652	1.954292857	1.799287446	0.924791763	0.163370608	0.704768845	0.665890055	0.2156972	1.273212981	0.189732597	1.186185281	1.110301635	1.003743023	1.169737528	0.260398399	0.914074003	1.079925421	0.490257705	2.010870441	0.765790221	1.636257107	0.844834236	2.05931137	0.906833597	0.26203279	1.662186344	0.349706213	0.746534422	1.319806123	0.265515905	0.934433441	1.482082332	1.775623888	0.789802538	1.089232544	2.160141115	2.529809475	1.91921418	0.502807782	2.660990406	3.021641097	0.455890836	0.815512161	1.680126829
A28	0.676877308	0.629346636	1.734587249	0.514694392	5.711878152	1.334866337	1.827842315	3.186576632	1.795827977	5.267733866	0.776005574	5.16033584	0.267518012	4.725340168	0.387506693	3.478088217	3.867616235	16.39786599	1.657970027	0.312547928	8.031812605	1.773725298	0.600830761	2.952174075	1.880078518	1.011308865	1.9793925	3.346826158	0.57260798	0.745612124	0.535942143	0.242594203	1.216573774	0.893794869	1.087243887	1.203649978	5.73419203	0.01511955	0.555273147	1.618730182	2.983253907	1.070313772	0.852468691	0.029793596	8.325077851	0.933306388	0.388957232	2.260040308	2.110955056	5.661153494	0.057263573	0.361031582	0.508665267	0	0.097410646	1.440334437	0.812005818	0.186580536	0.419862343	0.089250718	0.563318526	0.539050044	0.031671295	0.546262368	0.536664768	0.133499988	0.895144442	1.093262588	0.085692703	6.235555154	0.17947006	1.164059422	0.172697881	0.056134417	0.358084246	0.060001614	0.131197835	0.218205264	0.282845173	0.324792759	0.061639182	0.286066923	0.358822023	0.111755117	0.201531369	9.529167053	0.377054891	1.822463518	0.336928674	1.915035864	0.053662969	1.021847147	0.149401527	0.073048294	0.128987842	0	0.796345513	0.572390382	0.896346678	0.092080273	0.106837234	0.71147343
A29	1.058861936	0.436521216	5.538255397	4.074824931	1.339858504	3.167500788	3.913101521	1.093477347	1.976977039	0.77999481	2.130965421	0.619460015	1.221520233	1.853106058	0.93118405	0.92172839	0.345317924	4.013997208	3.028964154	0.507446433	1.360100775	4.700124946	0.732815518	1.789339277	2.580052475	0.308091395	0.798802384	1.952944201	0.411193173	1.067758784	4.630758655	1.9437689	3.229239082	0.870615146	0.885275912	1.105455795	2.93591181	0.229116318	0.661824766	2.500977862	1.637202432	3.271283162	0.101694881	0.416404879	5.629683114	0.505860594	0.501953885	0.522969594	0.577235596	3.635040102	1.566268723	0.459997873	0.576061533	5.180378103	0.29632402	4.103742991	0.37233718	0.885216458	1.022245654	0.814165951	2.833588734	0.237050134	1.166384864	0.689985528	0.365084593	0.18668628	1.059892863	1.294777445	0.157580954	3.044493057	0.405885735	0.569203621	0.492432308	1.20258051	2.128259002	0.749452225	0.243808129	0.182164748	0.160577878	0.677555274	0.50989174	0.328479683	0.558981476	2.822172966	0.759570784	0.379690766	0.500290293	0.304105723	0.641231834	1.149569614	0.406696295	0.917734347	0.860896384	0.914627427	0.919723595	0	0.554198454	0.581125789	0.608677245	1.25739119	0.443480046	0.417356241
A30	0.390576205	0.53525711	0.354923745	0.258517903	0.223066311	0.201589452	0.882366987	0.265655438	0.347101756	0.573275307	0.371900207	0.520577243	0.317093193	0.527003141	0.679184652	1.051894171	0.284189044	0.293577215	0.96998291	0.535178916	0.554378648	0.384993657	0.477819972	0.90360761	0.689636891	0.433428568	0.710256568	0.666403125	0.404535025	0.281659773	0.78036377	0.622640576	0.471452644	0.637172782	0.876096523	0.983868585	0.676406567	0.205538539	0.758496181	0.87410467	0.665002726	1.070512385	1.190958818	0.616729161	0.631536938	1.073555774	1.074941645	0.988262778	0.498279483	1.770019971	1.060622373	1.674747394	1.788239573	1.643253157	1.729975966	1.097640338	0.828383794	1.004784045	0.737604533	0.611061757	0.831783023	1.790253869	0.991679951	1.206411562	0.857055234	1.187229872	0.699021716	1.312020875	1.914276303	0.968767438	1.32287526	1.549409565	0.715066592	1.221554648	2.063636386	1.2994781	1.107398137	1.992438125	1.222196535	0.845716937	0.945375163	1.699374425	1.228845013	1.698027884	0.881719783	0.829931058	1.868992849	0.792022678	0.790695589	0.760063212	1.286076537	0.615880671	2.356280462	1.027638643	1.646198943	0.87903445	1.028030803	0.77452217	1.200003335	1.051799422	0.898400206	1.041320418
A31	0.015418996	0.004644089	0.016840407	0.016898413	0.013201719	0.014689081	0.073865883	0.005860864	0.007964707	0.011485953	0.019905501	0.036382532	0.02801578	0.017953054	0.049615256	0.006259466	0.016620122	0.005374083	0.01000463	0.022180107	0.021006018	0.023330978	0.027966538	0.009079104	0.033013501	0.007281042	0.06373398	2.106676339	0.015516855	0.022888384	0.018940069	0.011924468	0.010522751	0	0.021610903	0.018120201	0.022889224	0.041253178	0.015455823	0.022253307	0	0.008310488	0.023682565	0.945644148	0.178899412	2.250307526	2.013123033	3.544273238	3.902995257	3.272567147	1.838336452	0.098955011	1.451340543	2.407461599	3.234427156	0.028803154	3.096665436	3.023322453	1.617042248	0.205379229	2.010228553	0.116873528	1.321786378	4.470473716	0.101447499	1.523776388	3.103635795	1.408633917	0.400452861	0.074630167	1.874575474	1.116642737	2.576343727	1.493384728	3.020417976	0.031072154	1.656843045	0.584136287	0.189719466	0.019998523	1.856970528	1.768524474	1.496749137	1.981589397	1.630949247	1.45564191	0.271513971	0.387478284	1.081339074	0.285722217	0.434114627	4.465991425	0.785020163	0.029108482	0.109190378	0.308485244	2.316833347	3.733041506	3.614758074	2.233999459	1.689441701	7.05899985
