"N1260_1_1"	"N1261_1_1"	"N1262_1_1"	"N1263_1_1"	"N1264_1_1"	"N1265_1_1"	"N1266_1_1"	"N1267_1_1"	"N1268_1_1"	"N1269_1_1"	"N1270_1_1"	"N1271_2_2"	"N1272_2_2"	"N1273_2_2"	"N1274_2_2"	"N1275_1_1"	"N1276_1_1"	"N1277_1_1"	"N1279_2_2"	"N1280_2_2"	"N1282_2_2"	"N1283_2_2"	"N1284_2_2"	"N1285_1_1"	"N1286_2_2"	"N1287_1_1"	"N1288_2_2"	"N1290_2_2"	"N1291_2_2"	"N1292_2_2"	"N1293_2_2"	"N1294_2_2"	"N1295_1_1"	"N1296_1_1"	"N1297_2_2"	"N1298_2_2"	"N1299_2_2"	"N1300_2_2"	"N1301_2_2"	"N1302_2_2"	"N1307_1_1"	"N1308_1_1"	"N1309_2_2"	"CD6582_2_2"	"CD6584_1_1"	"CD6586_1_1"	"CD6591_2_2"	"CD6594_2_2"	"CD6595_1_1"	"CD6598_1_1"	"CD6601_1_1"	"CD6604_2_2"	"CD6608_2_2"	"CD6610_2_2"	"CD6620_1_1"	"CD6636_1_1"	"CD6643_1_1"	"CD6644_1_1"	"CD6645_1_1"	"CD6647_1_1"	"CD6649_1_1"	"CD6650_1_1"	"CD6651_1_1"	"CD6654_1_1"	"CD6657_1_1"	"CD6700_1_1"	"CD6703_1_1"	"CD6716_2_2"	"CD6722_1_1"	"CD6733_1_1"	"CD8049_2_2"	"CD8051_2_2"	"CD8059_2_2"	"CD8117_2_2"	"CD8118_2_2"	"CD8119_2_2"	"CD8122_2_2"	"CD8144_2_2"	"CD8145_1_1"	"CD8149_2_2"	"CD8185_2_2"	"CD8196_2_2"	"CD8197_2_2"	"CD8203_2_2"	"CD8211_2_2"	"CD8212_2_2"	"CD8234_2_2"	"CD8239_2_2"	"CD8243_2_2"	"CD8257_2_2"	"CD8264_2_2"	"CD8305_2_2"	"CD8313_2_2"	"CD8321_2_2"	"CD8330_2_2"	"CD8331_2_2"	"CD8350_2_2"	"CD8355_2_2"	"CD8367_2_2"	"CD8368_2_2"	"CD8376_2_2"	"CD8380_2_2"
"CD6645_1_1"	31.7047702004072	50.8610003397247	31.9501899151707	33.6328657148932	504.38563981541	36.7796563914108	35.6382322212429	38.3148173805121	40.3429313306303	35.006052808513	41.177908797916	34.6319073018058	31.9672902601143	42.7460186035054	33.4426240091239	33.5472255994319	35.3677832067982	57.3220611273491	32.5826498646612	34.4197525283395	46.8684287117403	37.1153379831354	31.3582644526295	36.0648298764001	40.2821064292627	32.6324836433205	30.7132768422193	42.5910285746006	74.2361223287964	31.991856153251	31.2520032574263	30.9072680989181	32.8437742570469	31.2639359021044	31.7737906475672	36.842680995302	41.8563838421068	35.020720794174	31.9470266323836	50.7159059705887	593.955111717126	821.074123212586	32.0223071249449	44.4266488177948	35.5341033037155	55.7845672869094	36.8815016712706	41.5009098191654	31.1540955660185	34.8447972993614	40.4413323736828	29.9330113063464	29.4396043358168	34.963311466717	35.6185711937255	30.6158835463985	32.0612556722177	37.3318972054119	0	29.4282704729854	31.1746707697493	31.9366837358332	716.075478484023	31.0752970560786	30.4869578122959	38.9325244205611	31.8171746030659	43.1810747837735	44.3476711217527	38.4308108322595	30.7090657880047	33.044352177586	35.8287842406713	33.1811998093319	38.9424211105594	32.724354238732	71.4149234817515	34.0445982447695	99.5927793553165	37.0291390835188	79.1690841507246	42.2862928327627	32.7911703138361	41.5147596833952	27.2948926464485	40.0430636183746	32.0686808747232	53.047788377104	35.885785188404	36.7686090887434	44.8379818239511	34.9824974463576	31.4133451564713	34.3254526224231	45.0726380004253	34.7344747378693	67.4084987350842	43.1800844384927	126.203648354045	30.7860180657933	43.4589992733316	37.5721122468652
"CD6647_1_1"	17.2038731024681	49.8610168996182	22.3687627343752	19.1287161032624	504.268913243146	30.3543408266496	28.6081482747247	31.6750788973267	35.9336660547247	22.4062472602676	34.1135709583267	30.1187970153204	28.2654099206502	40.9874385126033	20.3009430460118	26.534960474514	27.9645701547082	51.9948900593014	24.550427175409	25.6368303370351	41.8742185634605	32.1811720923742	17.5045968308777	27.9760409580624	34.0376938006328	24.8517474402326	21.2750721394933	38.9487339321237	73.5838178734302	25.1133773313193	18.6251669652554	22.1192069779193	18.5831523425384	17.6195576988459	23.6189431723164	29.4608660549636	38.2520494462196	27.1064902856428	23.8943900527975	49.0074938339846	594.315119787011	821.542863838975	23.3815797344957	43.0935550400823	27.8389327739306	52.522493774744	42.6099480198071	36.5000481208622	22.3379871715276	33.2565961082608	37.2074012688222	22.5232807497025	25.1186100099944	38.9873039387673	37.1964507323362	30.5583657261512	33.0159024044727	38.8898059086009	29.4282704729854	0	32.3063378695478	22.2886417382749	716.982695287913	29.666443526809	20.491104480101	32.3584694182222	29.7147488843679	46.4449371757699	39.8731808107029	32.3324435963003	29.8304201064745	30.3021829475346	41.4604596277176	31.8973563415007	42.4844044176081	23.7227054041081	68.8097399610482	31.0508725633141	96.6516992691912	32.1242481959112	83.0939991377533	42.4320195160188	25.8151051030421	45.4632981169217	25.6563459298611	39.1090096400187	25.012859548035	51.7487191313443	40.1679711000355	32.1056934919233	37.8700840818055	37.1435528242402	25.2039456938921	25.6519879881986	41.9989139675987	29.9087822973128	67.1297074855611	46.8807659767708	127.212650971027	22.5917663971565	42.6334157044627	40.891248265297
"CD6649_1_1"	35.3955574244921	53.1698895993278	38.0906826349163	35.2963991248109	505.216162826417	34.5542995256504	33.438518207628	36.7860272772113	45.8885052806749	37.7478678354405	38.3015877378434	33.0527396685111	33.0909978699742	44.5871047791013	36.845751288489	31.7739878689076	33.6518442790587	59.4134654471318	30.4400105191665	31.7707010214934	44.873082544313	36.2957517313706	35.775916105503	33.0588623847692	38.5909706380276	30.9965390120083	36.9420002372022	41.3585686875371	75.5895523240457	30.5011044761913	34.0657847020225	36.9802539018379	36.5102357968602	34.5333834370895	29.2052651456164	33.0033282849591	41.1170709968683	32.7369874308632	29.4361916870048	54.6589817718151	594.51938592225	821.690048843681	29.6623296613319	40.2966524391447	31.4753956383128	53.1793970630327	33.6494616274513	38.5808358622714	27.3360254255488	25.653272434567	32.1779845021869	27.4915193185607	21.6523409542706	28.3697508437762	25.6917743660326	15.4128910526463	27.0279496411329	28.0573136598956	31.1746707697493	32.3063378695478	0	28.5127629349229	716.806607896514	24.9692902170176	27.9650295917935	35.8532318944392	23.8802419010663	35.7200721975774	45.2530491275441	34.8097532976286	24.3414336481792	32.0624207166909	35.8289509201986	34.8697779038168	30.6036138132158	30.7045788006678	70.3393922685457	31.5224561545427	98.5190219852343	35.2207863959397	74.8409164049364	30.2518912809275	26.3699678357858	30.0697891025288	23.3165867908845	37.9757583957387	29.3879122217239	50.7663985426552	27.8903765645326	42.9670018585576	41.7694560959842	25.3521757080025	27.6044828036531	30.9191902967879	40.2489322905193	32.977209822193	65.9562007566298	38.477982763488	120.019653148846	25.0213430522696	37.2197996407666	25.6240731599431
"CD6650_1_1"	26.6371267792438	48.0881412171233	31.259651848356	25.8470145003898	504.416197658737	26.5567683546554	23.9744140665969	29.0396270799304	39.962743746051	30.114749514099	31.4618387474999	25.8915582782743	23.9783259033529	38.6894762304796	28.8331829331673	21.82828549214	23.8678627925357	55.0915859855638	20.3696823565473	21.6960392485519	37.6353852004324	29.7549778979983	27.1718269642124	23.7731577532287	31.1814044280488	19.9094685127389	29.0380504093461	36.6309119235439	71.4519984215754	21.3923642988406	26.1990209411285	28.3966398162553	28.002142696387	24.9075336641878	15.9034231485654	25.20745193536	34.5346710040587	23.1165210696018	18.1523910542935	51.5704939258486	593.79431723873	821.096219875064	16.2859654391891	42.6820296236816	22.5902488485922	55.4075386262824	39.8297302378587	33.0819657826254	29.5236896832491	30.8324251548315	33.7027911309225	15.5908100190327	20.2019099489171	36.0733377732326	34.6130830401228	26.6637187157668	29.2208717994864	36.0312829982361	31.9366837358332	22.2886417382749	28.5127629349229	0	716.585293345211	25.4802565517478	14.9969340722055	31.004585470458	26.8371375015871	43.6786975544955	37.3549777943376	26.5800677220235	25.0712668184607	31.8648385154796	39.22313172629	27.5008693259764	40.9690081207289	18.1427809399903	66.0809195609185	27.3553927488272	96.6016291206556	28.9042074982325	82.6018863766749	40.2677236922782	24.4696399411035	44.2846941638907	19.788700020523	35.5813494921872	20.1688151722414	48.4875131640893	37.6025623680969	39.5352733497387	35.3292317202675	34.3123380531075	20.7835698390976	20.7420541579429	40.2650209712074	24.7396297811531	68.7826157126505	44.587370788971	126.801215047948	18.1310242651667	39.3973725922567	38.3601321983788
"CD6651_1_1"	717.221697100699	718.235059126551	717.025747331426	712.451573069949	221.024401931596	717.18352354393	717.127838364561	716.110366881035	717.835523280524	703.295134500578	716.35632243819	715.976497878713	715.917910424965	716.317532943606	715.687280937669	715.255224738911	717.123051426125	718.882255415571	715.950114443129	717.028867908878	716.296788706938	715.825291924807	712.586795316577	717.130751850753	716.291647669893	715.562415859786	716.137130139247	715.011964013489	719.074940942518	715.838658801422	717.240450517877	715.930553357411	717.241605876483	715.938984733321	716.993263165918	717.217623449421	717.534578208015	717.091696728875	716.96108569426	716.840131535075	136.283613976604	123.564302575382	716.985699096918	716.792406794094	717.074008188758	717.867542516657	717.061143759108	716.416280402437	716.260843954949	715.784121649134	717.39607502359	715.948971757395	716.54916552765	715.713549460316	716.642740967015	716.736553640385	717.003562853643	716.848328949587	716.075478484023	716.982695287913	716.806607896514	716.585293345211	0	716.865854055265	715.573696737037	717.017096212626	716.854608271957	717.028689688001	717.393425737758	717.241476939166	715.412479919265	716.323382893644	714.601899424153	716.330512145496	716.811752257078	716.430725979313	718.728785652659	715.966721235158	721.757994263935	715.970272552653	719.348648334977	715.727767410453	715.398663964849	715.766630756897	716.636565171392	716.406950703631	715.626646551177	715.333414019131	716.225035317137	716.400586751769	716.655215127844	716.117722408794	715.721913248247	716.271001528043	716.355549573562	715.653347419126	719.508476787395	714.235903249187	726.042901398459	715.895162022232	717.229721714351	712.100626943056
"CD6654_1_1"	33.299945996584	51.9370415060562	37.7687011548184	31.9448570798282	505.038062437827	32.6383825442648	32.5006566121331	33.7293882079456	44.5638600787043	35.6566234483586	36.2750679334093	31.4010368357954	29.9211267547682	43.0382513932308	33.7137244574245	28.3110105576657	31.4729739535188	59.6183508460841	28.3885829349954	28.7184896981395	43.2384235437626	35.4095516186409	34.0036729169791	31.5965090875368	34.6212560669539	29.3721347460619	35.4833436888986	39.7581466001989	75.1084820288091	29.6838883182881	31.4505703521329	35.9277822770847	33.7694429897794	32.2643641592064	25.5845660174044	32.7915476052037	38.5057955512704	30.37193603548	27.4382282739937	55.7090867182281	594.387272977015	821.578293920797	24.7909661765219	39.2327625736731	29.7655082025126	53.2361233247495	34.046629838905	33.5496426894792	24.3103255099912	27.0461988268553	29.3843216740732	25.2037649653142	21.418343857668	29.8024191447859	26.8826719117332	27.9588514013919	16.7233430999561	29.3315155759833	31.0752970560786	29.666443526809	24.9692902170176	25.4802565517478	716.865854055265	0	24.185603766677	35.0733769283368	19.7948070106393	40.6506999482133	43.0599787847605	33.0517988221262	25.0334865112924	32.8575655236317	36.9994040722958	32.0173273485018	35.7682057346921	27.4564918247409	68.7773413254368	32.3226161020153	98.5049318861872	32.8656242002988	78.7713497151477	38.3986778949029	25.1896637357439	40.5825404316875	15.5581742834747	37.7827814230959	26.7109017139859	51.4562564208205	33.8402401381917	44.3493924330118	38.0515922970454	23.2951687330537	25.7844352774621	26.1718917117927	40.6093980931885	31.3458248917306	67.3546001468281	40.5133924443009	123.645603986052	19.1908389919724	35.8646328180112	28.1187668259816
"CD6657_1_1"	23.8333104671508	45.0052772829016	30.2205381604285	24.7343065723063	503.37389847517	25.0467347377075	22.9973761958752	28.4097455440321	39.8887579443919	27.6528109655147	30.8442006741209	24.7875131080747	22.3586859654571	36.1667473615546	26.347779768769	20.6733063537739	22.3773166328849	55.3408320858498	15.9611582441199	18.5021558747896	37.7786067169373	28.7373752296257	25.0949956958634	22.2322697321303	27.3754159290914	16.1767088436523	26.9993566449317	36.2570620253401	71.3191574535066	19.0485836542792	25.2510548529347	26.5131523330127	26.2684637316791	22.7525736524516	15.9935751375037	24.7452900536938	33.3737014146315	20.434796632697	15.5506715736743	50.1951692880733	592.758722665567	820.009059896228	15.168761179326	42.0862330105056	21.4502493519077	54.9126253355814	38.8452864507761	31.6422793223625	28.17855060141	29.921991674924	33.2612902412664	14.2751104552608	18.3201294895011	34.8616598971405	34.5596112807164	25.598503844779	27.8055868212624	35.421025818402	30.4869578122959	20.491104480101	27.9650295917935	14.9969340722055	715.573696737037	24.185603766677	0	27.145494788332	26.001627016029	43.0472519910146	36.466992653874	26.0016099166789	25.3098778582889	30.200703871275	38.0317509444513	24.6498330316132	39.6945830584445	14.4863141185429	66.2404903714557	25.9058160855812	94.9960375154221	27.1840111052536	82.6830925136921	39.8834358214059	21.950468791591	43.0472343622856	18.7615053630015	34.0010248496249	18.9925672066478	49.3600727120978	36.5583606284348	38.511216563305	34.0198801379456	33.4062984932898	19.1341549793514	18.7950948425775	40.2127385349564	23.9049080594036	68.1210219275091	44.9038940367091	126.770290328617	14.1288362868862	39.462300305039	37.7886489546102
"CD6700_1_1"	38.2798905141749	53.5353278030083	40.5183886604305	38.8183937195166	505.475865759164	38.0513218405671	31.0753492143122	40.4645829623	49.083974867722	39.8582833641978	40.7575764113465	39.0037966385121	35.6246484469417	42.3776084508253	39.2199319735347	35.4380584573996	34.9911932812379	62.13555579133	33.3363331961248	34.7171352134236	48.77428656676	40.6764556205321	38.1422068337319	35.9368051133025	38.7510567201311	30.4338493841917	39.0598815806769	45.1189250367457	74.1823037819981	33.8851365453762	38.5354847381867	35.6950819043325	39.618636419032	36.2822473469899	33.0458026121585	36.7113763054094	42.4911878965556	33.7364090116731	32.7405412241488	56.0086455090987	594.578932165679	821.747819358847	33.2007838477706	43.5162502786779	35.8091181174416	56.997683968822	43.7313298288692	40.8373029459899	37.6971852521478	34.6764920299751	39.7840768822664	29.9685008985641	30.7160510071211	41.833810751642	40.1484368490874	36.1432720431568	35.2131249894487	40.4492926256797	38.9325244205611	32.3584694182222	35.8532318944392	31.004585470458	717.017096212626	35.0733769283368	27.145494788332	0	34.2463788311558	46.7440547683059	41.1696281846791	36.7759535522032	34.1293621340373	36.4476772802395	43.0365553958993	35.5779900382213	42.6231435819053	33.1242975176716	70.1728091717825	33.285347089463	92.9419291228015	37.3806485952182	83.2523027284491	39.9918702444524	30.3161175554005	42.7473535479604	33.0116091384279	43.1047943550314	32.5071401669277	55.3487627045176	43.7862560659679	46.2655742915329	44.6659788980915	38.9563182236018	31.6644349977127	33.9146849964174	46.5690474978371	36.301644133878	72.1417154191369	47.4078744718253	127.313504267441	31.7790126998496	46.0066078615471	41.8846902787024
"CD6703_1_1"	32.513761563265	52.0666835788525	35.5168298758105	31.6582565699949	505.005064124949	32.0171052662126	31.0548389747487	32.3856298894408	44.2245112030193	35.1426443304	34.7051451940277	30.9074075346395	31.2866736940403	43.2192052276814	33.7513849776492	29.1999138275296	30.9498857799126	56.4503779382676	26.9026162261876	28.4157180340203	41.5733522884364	32.6147401311923	32.5311944584737	29.6617195779781	37.1864179997781	28.9868735841241	34.6655892344304	36.9527596401732	75.2343914554394	28.6071302540874	32.2521622032715	35.3701260901827	34.3521883437422	31.8599421892333	27.0078999295096	30.3784294541482	39.8823883162915	30.9497891123911	27.2833719303516	54.3759114553209	594.447400396585	821.627255660642	27.7898762661312	37.7759398164467	29.117070108833	52.79755413642	33.0838734578812	36.5520693390779	25.6647156306715	23.6123425375903	24.1696543839408	27.1706338598371	20.8717824939901	28.9110819479743	25.5428314670781	27.077219217732	19.0181795866013	24.877539658422	31.8171746030659	29.7147488843679	23.8802419010663	26.8371375015871	716.854608271957	19.7948070106393	26.001627016029	34.2463788311558	0	38.9717166692376	43.4569771313494	32.9574176746363	24.3689980752096	29.1196190156849	35.028945051536	34.3125983804464	32.5814736397816	27.6979447025083	69.5085072152967	32.9979113408796	98.3651952334278	33.4857321653255	76.9514922922427	37.1460222907232	23.902478196462	37.6877269342845	20.1727002837526	36.8256175688724	27.5557270301579	51.4769541581486	35.9257211727768	41.6257319207543	40.190672914264	23.2556009469944	25.3511695393238	29.6140511502798	39.1087013558069	33.0786295027362	67.7306409104587	37.2720539612789	122.827475959184	22.262195326727	36.813815384832	26.8734271268025
"CD6716_2_2"	49.2135923950168	62.8606478469823	51.6780367522004	49.3266202657005	506.304250470286	47.9039194680751	48.2091369260809	48.8469693118587	57.4015961659364	50.2612617769157	49.7330914219282	46.8818218110551	47.9984114395462	56.1647995530867	49.3791647420973	46.6948360235791	48.0161263250723	67.7906948775079	45.8045600132967	44.8139064556083	55.1787993144031	50.4401980458933	49.5317558944268	46.9946554808696	50.0799585115	45.3645074295966	50.195362549074	53.345541582212	82.5418687762446	45.928865786074	48.7298945923581	50.230161403235	49.5602019609081	48.202473865586	45.0363494353653	46.7196869912225	52.1658138924937	47.0111091706426	44.7010309855758	64.9326567275796	595.387428944783	822.35829924041	44.9159510127014	37.4503786395871	45.0967489331143	59.9715338594253	27.7689678215019	51.4254416344985	41.957340753996	34.2758306062315	49.0979443278557	41.799404040223	31.5803650499987	30.2788652111914	39.1056134470143	34.1607862624422	39.2148943661752	31.6952398662893	43.1810747837735	46.4449371757699	35.7200721975774	43.6786975544955	717.028689688001	40.6506999482133	43.0472519910146	46.7440547683059	38.9717166692376	0	55.6659738999074	46.4640348084157	33.6799680669956	29.2007687342757	39.9179085680787	48.8515051738349	27.1515362934649	45.90311465582	77.5607665637918	42.9449324447596	103.088842096182	44.7132142756435	75.3104882215393	36.5110736505603	38.6604964041736	27.8158121119135	37.6072227099597	46.4485343335099	43.9110520220826	56.325740235057	37.6639898652746	51.4755982106068	53.4578928381737	37.7468973292973	41.8739598362124	45.7827220749918	48.904575955902	44.5579702087908	70.9021042434942	38.4782143416202	122.004054867093	42.787050099038	44.5293212664903	36.4702908465862
"CD6722_1_1"	43.7928371452564	59.0330469223383	47.8799176603167	44.4134512824793	505.954288184178	43.7052647843176	40.5627995422954	45.5799099100554	54.0516202270042	46.5427053474261	47.2689214756784	44.587489150378	43.1564894925333	51.4631797080945	45.8977599474091	41.6411567082784	43.0358983999561	66.4234186298685	40.799135558802	41.1460310813294	52.8511337306483	46.5553935479962	44.2381896499628	43.0325097674365	47.3725219114558	39.6170334526273	46.0281694963752	50.3854284520751	78.0428080807529	41.4917851291805	44.5703300614551	44.8082870589899	45.6759619563101	43.6474641270228	39.6938911012658	43.6954777472197	50.0718363229242	42.191126764437	40.4977291606342	62.9968790484976	595.102295701452	822.14562699394	40.064711779585	54.7613570209368	42.9409212146444	62.9075417979379	52.5016045795443	47.3089496645845	45.5745068136281	44.0811564807095	47.7926929299726	38.6454413398819	40.087515813024	49.1000591966662	47.782531946937	44.1235912654062	43.7105082515658	54.4716802624101	44.3476711217527	39.8731808107029	45.2530491275441	37.3549777943376	717.393425737758	43.0599787847605	36.466992653874	41.1696281846791	43.4569771313494	55.6659738999074	0	44.9682597400534	40.5189404833273	46.0200967660056	50.4971041921184	41.5727222441574	51.3213063525403	40.3286462814375	73.1874209168037	40.7161885424856	99.0782339438108	43.0285245010368	88.12460357622	49.632450595056	40.7140358852965	51.5192287181889	38.6387986498098	50.1379168564013	30.6751663109124	58.6930155959187	51.546604839146	51.5492980901986	49.4262351224885	44.4386924894061	33.4293975207029	41.4333003026516	52.3962667739349	39.8909326064594	76.7220240320724	54.9535489984796	128.189234637524	38.8878869741885	52.993577351143	51.3375513376403
"CD6733_1_1"	34.0451695624397	52.4481064874883	36.6790561362104	33.0137601357638	504.853139655696	31.9445524812221	30.077036355231	32.9560170137218	44.7553807698748	33.6888820301286	37.4686582269882	26.9072627410565	31.9982518458619	41.0005388997436	33.6523509306142	25.3767719310923	28.114678448802	46.4377825717115	27.9037146738657	29.3271854657241	31.2531154558638	33.2852514398762	35.2223929747984	29.6626081260801	34.0252847146899	28.7070366329115	33.8580152657964	40.2377642121966	74.107048403858	30.9280163928235	32.3431591834753	35.9567752840357	34.5496258844918	33.0337429562249	26.2655441825696	32.1539628078253	34.102698409339	32.4340926806713	27.3099955377134	54.8835465968464	594.3525517018	821.594772416233	25.3287002190865	47.6312656957322	22.2851178307818	57.5192303057487	44.5545967427613	38.6924977731026	34.3247991242862	31.798140732816	41.1567576955372	27.868166099834	29.527327648968	41.6528266829528	40.7380234511026	32.1835931083458	35.0598381484639	39.8944758549935	38.4308108322595	32.3324435963003	34.8097532976286	26.5800677220235	717.241476939166	33.0517988221262	26.0016099166789	36.7759535522032	32.9574176746363	46.4640348084157	44.9682597400534	0	31.5399866136661	37.6723560816543	44.0745840809626	35.1685654076647	44.5794514820061	29.3252157917919	70.8644058837607	33.5253565798181	98.5414407229214	32.8371202798762	84.3935132352463	46.0118361743619	31.3596686730791	47.8030902208546	29.9359750514195	36.0724055534098	30.7503691510577	53.2047641600596	42.8707720451292	42.3217816390386	41.1634274903675	39.5811767076375	31.1516605908046	30.2978493826707	45.4671599857753	33.3071210603529	71.4326028468642	49.3511952440779	125.062281188205	28.2721998020429	44.1150220610865	42.9538149814906
"CD8049_2_2"	33.6135542765711	51.9596252177622	37.7230527221506	34.4929017533114	503.921854200625	33.3968257485919	33.2226755675697	35.7422348370734	45.3349613117694	35.8164288892131	37.1088632383418	30.138681635908	31.6697707616848	43.3486342790671	35.3976361635556	30.4035543222784	31.6795216126676	59.7825283496927	28.3896772226153	29.7925420482264	44.0347366429787	35.9905600791381	33.7190959255225	31.9392828100786	36.4285152079562	28.933610190214	35.664844066148	41.5940813870896	74.4227574238855	28.9413430433968	32.9448594115605	35.1689672709752	33.6810544406364	32.6823067171213	27.2442442577593	32.1478760967628	40.4231485802243	30.8507432500923	27.2650358885079	55.4928005208478	593.234040633904	820.428196505317	27.0473851648778	36.3810967581808	30.1357278982865	52.3352748790612	31.1569679935868	38.4609560369781	29.1340814255518	26.3476052101874	36.1090543380885	22.5535797688283	18.3519076962378	30.6957542739873	28.7808043200921	23.4002780374525	27.7553229273485	27.4621002923256	30.7090657880047	29.8304201064745	24.3414336481792	25.0712668184607	715.412479919265	25.0334865112924	25.3098778582889	34.1293621340373	24.3689980752096	33.6799680669956	40.5189404833273	31.5399866136661	0	27.9742938539889	31.4845510238887	30.5232595121539	28.5305065076889	28.1200097776845	69.305725456607	28.6296321402059	97.2485339496131	29.08604770289	71.965884956196	30.6358766827591	23.9745032224385	34.3344381394528	19.8235983254346	39.4821852805494	22.9256764115542	46.3197169199225	28.1814944022208	40.1454757793672	39.886838084083	26.1222289340222	22.4981348267843	27.9460984587608	36.2668985711115	28.2567423034663	70.3488608856135	37.5184653023091	122.808770746714	23.5022031763786	30.8832809008377	29.979950819314
"CD8051_2_2"	34.1179966271039	54.8967313086747	37.6879959335031	35.5572005736257	504.643344925181	39.0700222120872	36.4199126480321	39.5777435110402	46.476110259006	36.355329656695	41.022861120427	36.6959882328536	36.2113734390335	47.1206212981513	35.297440002263	35.0716847777359	36.1873629105022	57.7102738343767	33.6402063492202	33.426835209421	46.2599055064858	39.2204337206345	33.298095483232	36.0577181459309	40.4640692345971	33.8655315161181	34.6505972191339	44.3794086112927	76.4065089803856	33.497235500827	34.3125456401611	35.626136952852	34.736411178101	33.1324111954773	33.4189929455585	36.2739331557837	43.4616329344183	35.7450732710969	32.79053962619	54.8851241969286	594.113647379151	821.293348092202	32.8542771296688	36.1696535799324	33.7493800340246	54.2553872440962	28.4007591438863	41.9914891012498	31.1387391019075	29.8644569121734	40.8956886643949	29.8683066483254	21.2588384245634	28.7005598180197	34.6416700260936	30.3152214500077	31.2293527696573	31.2896873549668	33.044352177586	30.3021829475346	32.0624207166909	31.8648385154796	716.323382893644	32.8575655236317	30.200703871275	36.4476772802395	29.1196190156849	29.2007687342757	46.0200967660056	37.6723560816543	27.9742938539889	0	34.9388553150386	38.7730622879654	28.0752106281783	32.7126658425147	71.5950812468141	34.318787076012	98.0726390553141	35.0410488860402	77.0715576028548	36.1639417215545	29.6854451325552	34.138738988934	28.7577761912089	38.3812928141404	31.5975792381661	51.8850075950322	37.8497526733939	37.9111455318762	43.9910900814263	35.7268832481698	31.2484671213117	33.9348221092258	41.4664195819209	35.3601852886363	67.914977353502	38.0235943770655	124.372345108643	30.765454394895	40.375745074142	35.8682939123254
"CD8059_2_2"	41.9743183613459	57.1500847609926	45.8018890596627	43.9051813353303	504.784688919724	42.8534053712818	43.4479271527966	44.6207582927931	52.5853041865066	46.1143565075502	46.3362654655825	42.9684597591051	41.4113355389543	49.763433162479	44.7108175873884	41.4852777681862	42.5412715618735	65.4550901908278	38.43539240648	40.3143178939375	52.1467913972699	45.084406966112	43.6168109222149	41.2861129013333	44.3358246539452	40.4129385021149	43.7318596415497	44.2309199369664	78.1010163799383	40.0237994316973	43.940394756948	44.9348548464479	44.612944244948	42.5853882879361	39.785910704649	42.0237724529583	47.6645356501557	42.3624016636073	39.43001333297	58.570116238518	593.971162187057	820.750337090958	38.8419867343619	41.171822190977	41.9333887531069	56.9522045864307	39.9090168970892	44.2769825002827	39.7548936170007	34.9824467256151	44.2595233302991	34.6270695976288	32.5621271272399	37.7774727086219	34.6383177578765	35.9595319549519	38.0569270624064	34.3897915773763	35.8287842406713	41.4604596277176	35.8289509201986	39.22313172629	714.601899424153	36.9994040722958	38.0317509444513	43.0365553958993	35.028945051536	39.9179085680787	50.4971041921184	44.0745840809626	31.4845510238887	34.9388553150386	0	37.8683648904425	34.5216618970595	39.3181019220367	75.018353652412	38.8860775113018	100.673054374015	38.5659136799911	74.8693093990016	38.5674336777391	34.7396589999902	39.0974156231342	33.9773946358784	45.3673426225169	35.6350013752892	50.1361350584	40.5348336112341	45.8294862158241	49.0032177606447	36.6077775222167	33.4286799166546	40.5793666048946	47.385851134387	39.0488576975014	71.7658598753675	35.6678410033537	123.652881707857	37.1688023530353	43.9078870734407	37.5493445081704
"CD8117_2_2"	32.14107968256	45.7996782859197	35.3670829383224	34.5026073967607	504.491858848046	31.9360889077365	32.0914815685933	35.2404722522959	42.4555288907054	37.2470739730473	35.3923504718752	33.4879909175854	28.8245917673791	37.4070654714108	34.8870159235366	30.6159789823568	29.8115467626596	59.1879039670558	27.0914970017655	28.5091672460898	43.7264634360589	35.6928715836524	33.6036529958068	30.902386386674	34.9727073763151	24.9752092737371	33.2573575064695	40.4009622846264	70.187262563664	28.0446264763243	33.4897408999793	30.6185692876708	36.0591968911941	31.3087413799927	27.849233430541	31.3370754886546	36.7564756433076	30.5164033188575	26.4809764681672	50.0203127273294	593.620528603696	820.832839548057	26.9841673986794	47.001764506585	32.17022130476	59.3271533408731	43.8867873543081	34.6711069764026	37.2374879231471	35.0580571593139	39.1253899228562	24.4591709470069	30.0376425861781	40.382784796132	38.6841376448864	34.5187741479239	35.2897195363007	41.3557068884536	33.1811998093319	31.8973563415007	34.8697779038168	27.5008693259764	716.330512145496	32.0173273485018	24.6498330316132	35.5779900382213	34.3125983804464	48.8515051738349	41.5727222441574	35.1685654076647	30.5232595121539	38.7730622879654	37.8683648904425	0	42.5062075509028	26.4228023858722	68.4176693236566	32.4881573987332	98.2638461793535	34.9461859634248	84.0975261982882	44.2774652281178	31.6553136743372	46.9208731945007	28.7688977567656	40.533940514852	24.4607533898575	51.7673777179037	42.7234155362442	40.415243936213	41.3454566715416	38.8320360935533	23.8584713660291	29.8241423770433	45.8784283716274	29.1309506573409	70.95850840114	49.0608584568283	127.789758127747	25.9191324731968	45.1641981950434	40.8556225954701
